woovgn	-2.377505482805475
thryyrfed	-2.5453589976191404
bojbm	-2.559020125055791
cuuxtc	-2.793596160804951
theaukbx	-1.9752155579195971
wdceyrved	-3.441341940321453
sklaych	-2.3854828438378215
psbaipsed	-2.7834970361802416
sthyazed	-2.4758580244197383
schloalged	-2.19029943597264
jwaumpt	-2.9176796025792053
naeddd	-3.1746386696544926
bhjaigm	-2.795374428678692
mnwych	-2.8484944248493163
nafdg	-3.077781464449649
screutched	-1.9609766497804546
phlugwz	-2.9800243704050176
bywvs	-2.0090942719384177
splaoffs	-2.228768064179636
spruocts	-2.654313954854486
sliive	-2.292389125311692
smeirge	-2.1131657205808625
qjweesk	-2.3993514480363882
smejdk	-2.683280913170104
nbtoulmed	-2.9385499444070087
sphyemm	-3.0727877320995742
staotch	-2.002930437068312
fliermed	-1.8224135941671709
schuvgg	-2.3843207757654032
qsbaussed	-2.1270368687909125
payrths	-2.4224003932706
wvryrked	-2.871245032617161
bngyves	-3.046094984945085
hplyasped	-2.6547484477189163
skiynst	-2.2301616044611623
staonds	-2.1415317107265324
nyaupqz	-3.452991422912862
hhjoop	-3.050397095222571
stheywtq	-2.606151710815887
foests	-1.624029067121673
kryortz	-2.6005817910482945
gyersed	-2.172240376250789
blodrr	-3.086237140342835
oocn	-3.416854246782697
dwuyrt	-3.096166498869554
wsfoulch	-2.8904949740397563
vzgeyrfed	-2.7430575121994547
cloybs	-2.223969383503813
uange	-2.5887300054617643
fiised	-2.104851328827647
frielge	-1.8175353893930357
smaeqzq	-2.4108811975529134
chlaands	-2.4470096202386222
vbmeaubs	-2.6637189919704856
treezsp	-2.4291090655480945
wreyxfz	-2.4316832344173265
sklaorves	-2.6326193353345477
skloeff	-2.6837749407760882
shrayrch	-2.4880305516190213
gnoyrtz	-3.477625914232992
lyyonx	-3.2289045798287015
chluuls	-2.834331539479075
aolge	-2.7455023060035795
wryughfe	-2.7068395428015
bleaxmv	-2.492523515985389
soamp	-2.027976566086177
kbmeaurls	-2.965812506996649
scuorgues	-1.908020230338573
stribrg	-2.255307164933951
whuassed	-2.4569797037062022
schlaukbh	-2.732588288631557
mbbarced	-2.5873032262715525
qngoudth	-3.427278248847845
dwneathes	-2.358262500576222
knikqf	-2.2074210700686367
cuoylved	-2.139176922279054
croized	-1.9077549574170478
chloingst	-1.9952961698612315
sclajtr	-3.0448066443941073
rhylgl	-2.8124530801439116
bccew	-2.635017679617745
dwaypt	-2.4880022548203775
schlivlk	-2.4551712284109652
lzpeelsed	-2.3951548423829863
vhhaimth	-3.002125419114234
shruents	-1.6324548906669183
chsalfed	-2.426338208990315
lyeefvx	-2.918074723613711
